Trial,SOA,Target,Response,Accuracy,randomGator
28,150,bl,tl,0,Elosuchus_felixi
29,90,tr,br,0,Elosuchus_felixi
30,90,br,bl,0,Elosuchus_felixi
31,30,br,br,1,Elosuchus_felixi
32,0,bl,bl,1,Elosuchus_felixi
33,30,tl,tl,1,Elosuchus_felixi
34,180,br,br,1,Elosuchus_felixi
35,60,tr,tr,1,Elosuchus_felixi
36,60,tl,br,0,Elosuchus_felixi
37,0,bl,bl,1,Elosuchus_felixi
38,180,tr,tr,1,Elosuchus_felixi
39,90,tr,bl,0,Elosuchus_felixi
40,180,tl,tl,1,Elosuchus_felixi
41,90,tr,br,0,Elosuchus_felixi
42,0,br,br,1,Elosuchus_felixi
43,180,bl,bl,1,Elosuchus_felixi
44,120,br,tr,0,Elosuchus_felixi
45,0,br,br,1,Elosuchus_felixi
46,90,br,br,1,Elosuchus_felixi
47,0,br,br,1,Elosuchus_felixi
48,60,tr,br,0,Elosuchus_felixi
49,180,bl,bl,1,Elosuchus_felixi
50,0,tl,tl,1,Elosuchus_felixi
51,60,tl,tl,1,Elosuchus_felixi
52,120,br,br,1,Elosuchus_felixi
53,120,br,tr,0,Elosuchus_felixi
54,90,tl,bl,0,Elosuchus_felixi
55,30,tr,tl,0,Elosuchus_felixi
56,90,bl,tr,0,Elosuchus_felixi
57,120,bl,bl,1,Elosuchus_felixi
58,180,br,tl,0,Elosuchus_felixi
59,60,tl,br,0,Elosuchus_felixi
60,30,bl,bl,1,Elosuchus_felixi
61,90,tl,tr,0,Elosuchus_felixi
62,120,tl,tl,1,Elosuchus_felixi
63,30,tr,bl,0,Elosuchus_felixi
64,150,tr,br,0,Elosuchus_felixi
65,0,bl,bl,1,Elosuchus_felixi
66,180,tl,tl,1,Elosuchus_felixi
67,60,bl,bl,1,Elosuchus_felixi
68,60,tl,tl,1,Elosuchus_felixi
69,0,bl,bl,1,Elosuchus_felixi
70,0,tr,bl,0,Elosuchus_felixi
71,60,bl,bl,1,Elosuchus_felixi
72,0,tl,tl,1,Elosuchus_felixi
73,60,tr,bl,0,Elosuchus_felixi
74,180,tl,tl,1,Elosuchus_felixi
75,120,bl,br,0,Elosuchus_felixi
76,150,bl,tr,0,Elosuchus_felixi
77,120,br,bl,0,Elosuchus_felixi
78,0,tl,tl,1,Elosuchus_felixi
79,90,tr,tr,1,Elosuchus_felixi
80,120,br,bl,0,Elosuchus_felixi
81,0,tr,tr,1,Elosuchus_felixi
82,60,br,br,1,Elosuchus_felixi
83,120,tr,tr,1,Elosuchus_felixi
84,0,tr,tr,1,Elosuchus_felixi
85,0,bl,bl,1,Elosuchus_felixi
86,60,tr,tr,1,Elosuchus_felixi
87,0,tl,tl,1,Elosuchus_felixi
88,180,tr,tr,1,Elosuchus_felixi
89,30,tl,tl,1,Elosuchus_felixi
90,120,tl,bl,0,Elosuchus_felixi
91,90,tl,tl,1,Elosuchus_felixi
92,150,tr,tr,1,Elosuchus_felixi
93,90,tl,tl,1,Elosuchus_felixi
94,120,tr,br,0,Elosuchus_felixi
95,0,bl,bl,1,Elosuchus_felixi
96,150,br,br,1,Elosuchus_felixi
97,60,tl,tl,1,Elosuchus_felixi
98,60,tl,tl,1,Elosuchus_felixi
99,120,tr,bl,0,Elosuchus_felixi
100,90,br,br,1,Elosuchus_felixi
101,0,tl,tl,1,Elosuchus_felixi
102,150,tl,tr,0,Elosuchus_felixi
103,180,tr,bl,0,Elosuchus_felixi
104,180,tr,tr,1,Elosuchus_felixi
105,120,tl,bl,0,Elosuchus_felixi
106,120,tl,tl,1,Elosuchus_felixi
107,90,br,br,1,Elosuchus_felixi
108,120,tr,tr,1,Elosuchus_felixi
109,0,tr,tr,1,Elosuchus_felixi
110,0,tr,tr,1,Elosuchus_felixi
111,0,br,br,1,Elosuchus_felixi
112,0,tr,tr,1,Elosuchus_felixi
113,150,br,br,1,Elosuchus_felixi
114,120,bl,bl,1,Elosuchus_felixi
115,120,br,br,1,Elosuchus_felixi
116,180,tr,br,0,Elosuchus_felixi
117,150,bl,bl,1,Elosuchus_felixi
118,120,bl,bl,1,Elosuchus_felixi
119,180,br,tr,0,Elosuchus_felixi
120,120,br,br,1,Elosuchus_felixi
121,180,br,br,1,Elosuchus_felixi
122,150,tr,tr,1,Elosuchus_felixi
123,180,bl,bl,1,Elosuchus_felixi
124,180,br,br,1,Elosuchus_felixi
125,90,bl,bl,1,Elosuchus_felixi
126,30,br,br,1,Elosuchus_felixi
127,30,tl,bl,0,Elosuchus_felixi
128,30,br,tl,0,Elosuchus_felixi
129,90,bl,bl,1,Elosuchus_felixi
130,150,tr,bl,0,Elosuchus_felixi
131,150,br,br,1,Elosuchus_felixi
132,120,tl,br,0,Elosuchus_felixi
133,60,bl,bl,1,Elosuchus_felixi
134,150,bl,bl,1,Elosuchus_felixi
135,0,tr,tr,1,Elosuchus_felixi
136,150,tl,tl,1,Elosuchus_felixi
137,30,bl,bl,1,Elosuchus_felixi
138,30,br,br,1,Elosuchus_felixi
139,30,bl,bl,1,Elosuchus_felixi
140,90,bl,bl,1,Elosuchus_felixi
141,60,br,br,1,Elosuchus_felixi
142,30,tr,bl,0,Elosuchus_felixi
143,90,br,br,1,Elosuchus_felixi
144,150,br,br,1,Elosuchus_felixi
145,60,tr,tr,1,Elosuchus_felixi
146,30,tr,bl,0,Elosuchus_felixi
147,150,tr,tr,1,Elosuchus_felixi
148,0,bl,bl,1,Elosuchus_felixi
149,60,br,br,1,Elosuchus_felixi
150,0,br,br,1,Elosuchus_felixi
151,180,tr,tr,1,Elosuchus_felixi
152,150,tr,tr,1,Elosuchus_felixi
153,180,br,br,1,Elosuchus_felixi
154,150,tl,tr,0,Elosuchus_felixi
155,180,br,bl,0,Elosuchus_felixi
156,60,br,tl,0,Elosuchus_felixi
157,150,bl,bl,1,Elosuchus_felixi
158,120,bl,bl,1,Elosuchus_felixi
159,30,tl,tl,1,Elosuchus_felixi
160,180,tr,tr,1,Elosuchus_felixi
161,120,tl,tl,1,Elosuchus_felixi
162,90,tr,tr,1,Elosuchus_felixi
163,60,br,br,1,Elosuchus_felixi
164,30,tr,tr,1,Elosuchus_felixi
165,150,tl,tl,1,Elosuchus_felixi
166,60,bl,bl,1,Elosuchus_felixi
167,90,tl,bl,0,Elosuchus_felixi
168,30,bl,bl,1,Elosuchus_felixi
169,120,bl,bl,1,Elosuchus_felixi
170,30,tr,tr,1,Elosuchus_felixi
171,30,br,br,1,Elosuchus_felixi
172,30,tl,tl,1,Elosuchus_felixi
173,30,bl,bl,1,Elosuchus_felixi
174,90,bl,bl,1,Elosuchus_felixi
175,180,tl,tr,0,Elosuchus_felixi
176,30,bl,bl,1,Elosuchus_felixi
177,30,tr,tl,0,Elosuchus_felixi
178,0,br,br,1,Elosuchus_felixi
179,60,bl,bl,1,Elosuchus_felixi
180,60,br,bl,0,Elosuchus_felixi
181,180,bl,bl,1,Elosuchus_felixi
182,90,tr,bl,0,Elosuchus_felixi
183,150,br,br,1,Elosuchus_felixi
184,90,br,bl,0,Elosuchus_felixi
185,150,tl,tl,1,Elosuchus_felixi
186,150,tl,bl,0,Elosuchus_felixi
187,180,tl,tr,0,Elosuchus_felixi
188,30,br,bl,0,Elosuchus_felixi
189,30,tl,tl,1,Elosuchus_felixi
190,60,tr,bl,0,Elosuchus_felixi
191,120,tr,tr,1,Elosuchus_felixi
192,30,tl,tl,1,Elosuchus_felixi
193,180,tl,bl,0,Elosuchus_felixi
194,180,bl,br,0,Elosuchus_felixi
195,120,tr,tr,1,Elosuchus_felixi
196,180,bl,bl,1,Elosuchus_felixi
1,180,br,br,1,Gobiosuchus_kielanae
2,150,tr,bl,0,Gobiosuchus_kielanae
3,180,tl,tr,0,Gobiosuchus_kielanae
4,180,tr,tr,1,Gobiosuchus_kielanae
5,0,br,br,1,Gobiosuchus_kielanae
6,180,bl,br,0,Gobiosuchus_kielanae
7,90,br,bl,0,Gobiosuchus_kielanae
8,180,bl,tr,0,Gobiosuchus_kielanae
9,180,br,bl,0,Gobiosuchus_kielanae
10,60,bl,br,0,Gobiosuchus_kielanae
11,60,br,bl,0,Gobiosuchus_kielanae
12,150,tl,tr,0,Gobiosuchus_kielanae
13,30,br,bl,0,Gobiosuchus_kielanae
14,30,tr,bl,0,Gobiosuchus_kielanae
15,30,tl,tl,1,Gobiosuchus_kielanae
16,120,bl,bl,1,Gobiosuchus_kielanae
17,0,tl,br,0,Gobiosuchus_kielanae
18,120,br,tr,0,Gobiosuchus_kielanae
19,30,tr,tl,0,Gobiosuchus_kielanae
20,180,br,tr,0,Gobiosuchus_kielanae
21,150,tl,bl,0,Gobiosuchus_kielanae
22,90,br,br,1,Gobiosuchus_kielanae
23,150,tr,tr,1,Gobiosuchus_kielanae
24,30,bl,bl,1,Gobiosuchus_kielanae
25,60,tl,br,0,Gobiosuchus_kielanae
26,150,tr,tr,1,Gobiosuchus_kielanae
27,30,bl,br,0,Gobiosuchus_kielanae
28,90,tl,bl,0,Gobiosuchus_kielanae
29,120,br,br,1,Gobiosuchus_kielanae
30,0,tl,br,0,Gobiosuchus_kielanae
31,0,bl,bl,1,Gobiosuchus_kielanae
32,120,tr,bl,0,Gobiosuchus_kielanae
33,180,br,bl,0,Gobiosuchus_kielanae
34,0,bl,br,0,Gobiosuchus_kielanae
35,30,br,bl,0,Gobiosuchus_kielanae
36,150,bl,bl,1,Gobiosuchus_kielanae
37,60,tr,tr,1,Gobiosuchus_kielanae
38,120,tl,tl,1,Gobiosuchus_kielanae
39,120,tl,bl,0,Gobiosuchus_kielanae
40,60,tl,tr,0,Gobiosuchus_kielanae
41,0,tl,bl,0,Gobiosuchus_kielanae
42,60,bl,br,0,Gobiosuchus_kielanae
43,120,br,bl,0,Gobiosuchus_kielanae
44,0,br,tr,0,Gobiosuchus_kielanae
45,120,bl,bl,1,Gobiosuchus_kielanae
46,120,bl,bl,1,Gobiosuchus_kielanae
47,0,tl,br,0,Gobiosuchus_kielanae
48,60,tr,bl,0,Gobiosuchus_kielanae
49,60,br,br,1,Gobiosuchus_kielanae
50,60,tl,br,0,Gobiosuchus_kielanae
51,120,tr,bl,0,Gobiosuchus_kielanae
52,180,tl,bl,0,Gobiosuchus_kielanae
53,90,tl,bl,0,Gobiosuchus_kielanae
54,150,br,br,1,Gobiosuchus_kielanae
55,30,tr,br,0,Gobiosuchus_kielanae
56,30,bl,bl,1,Gobiosuchus_kielanae
57,150,bl,tr,0,Gobiosuchus_kielanae
58,150,br,br,1,Gobiosuchus_kielanae
59,150,bl,bl,1,Gobiosuchus_kielanae
60,30,br,br,1,Gobiosuchus_kielanae
61,120,tl,br,0,Gobiosuchus_kielanae
62,90,tr,tr,1,Gobiosuchus_kielanae
63,150,br,bl,0,Gobiosuchus_kielanae
64,120,tl,tl,1,Gobiosuchus_kielanae
65,150,tl,br,0,Gobiosuchus_kielanae
66,60,tr,tr,1,Gobiosuchus_kielanae
67,180,tl,tl,1,Gobiosuchus_kielanae
68,180,tr,bl,0,Gobiosuchus_kielanae
69,60,tl,br,0,Gobiosuchus_kielanae
70,120,br,br,1,Gobiosuchus_kielanae
71,180,bl,br,0,Gobiosuchus_kielanae
72,60,tl,tl,1,Gobiosuchus_kielanae
73,180,tl,br,0,Gobiosuchus_kielanae
74,30,tr,bl,0,Gobiosuchus_kielanae
75,0,bl,bl,1,Gobiosuchus_kielanae
76,0,tr,tr,1,Gobiosuchus_kielanae
77,180,bl,br,0,Gobiosuchus_kielanae
78,180,tr,tr,1,Gobiosuchus_kielanae
79,0,br,br,1,Gobiosuchus_kielanae
80,60,br,br,1,Gobiosuchus_kielanae
81,30,tl,tl,1,Gobiosuchus_kielanae
82,60,bl,br,0,Gobiosuchus_kielanae
83,90,br,br,1,Gobiosuchus_kielanae
84,60,br,bl,0,Gobiosuchus_kielanae
85,30,tr,tr,1,Gobiosuchus_kielanae
86,180,bl,bl,1,Gobiosuchus_kielanae
87,30,tl,br,0,Gobiosuchus_kielanae
88,30,tl,br,0,Gobiosuchus_kielanae
89,150,bl,bl,1,Gobiosuchus_kielanae
90,180,tl,tl,1,Gobiosuchus_kielanae
91,0,tr,tr,1,Gobiosuchus_kielanae
92,60,tr,tr,1,Gobiosuchus_kielanae
93,0,tr,tr,1,Gobiosuchus_kielanae
94,60,bl,br,0,Gobiosuchus_kielanae
95,150,tl,bl,0,Gobiosuchus_kielanae
96,120,tr,br,0,Gobiosuchus_kielanae
97,30,bl,bl,1,Gobiosuchus_kielanae
98,30,br,br,1,Gobiosuchus_kielanae
99,180,tl,br,0,Gobiosuchus_kielanae
100,180,tr,tl,0,Gobiosuchus_kielanae
101,90,tr,bl,0,Gobiosuchus_kielanae
102,120,bl,bl,1,Gobiosuchus_kielanae
103,120,tr,br,0,Gobiosuchus_kielanae
104,0,tr,tr,1,Gobiosuchus_kielanae
105,120,tr,bl,0,Gobiosuchus_kielanae
106,60,tr,tr,1,Gobiosuchus_kielanae
107,90,tr,bl,0,Gobiosuchus_kielanae
108,150,tr,br,0,Gobiosuchus_kielanae
109,120,tl,bl,0,Gobiosuchus_kielanae
110,0,tr,tr,1,Gobiosuchus_kielanae
111,150,br,br,1,Gobiosuchus_kielanae
112,0,br,br,1,Gobiosuchus_kielanae
113,0,bl,bl,1,Gobiosuchus_kielanae
114,150,tr,br,0,Gobiosuchus_kielanae
115,90,bl,tr,0,Gobiosuchus_kielanae
116,60,br,br,1,Gobiosuchus_kielanae
117,120,br,bl,0,Gobiosuchus_kielanae
118,150,tl,br,0,Gobiosuchus_kielanae
119,90,tr,bl,0,Gobiosuchus_kielanae
120,150,tl,br,0,Gobiosuchus_kielanae
121,150,tr,br,0,Gobiosuchus_kielanae
122,150,br,br,1,Gobiosuchus_kielanae
123,60,tr,tr,1,Gobiosuchus_kielanae
124,90,bl,bl,1,Gobiosuchus_kielanae
125,150,tr,tr,1,Gobiosuchus_kielanae
126,30,tl,br,0,Gobiosuchus_kielanae
127,90,br,br,1,Gobiosuchus_kielanae
128,180,tr,bl,0,Gobiosuchus_kielanae
129,90,tl,br,0,Gobiosuchus_kielanae
130,60,tl,bl,0,Gobiosuchus_kielanae
131,180,br,br,1,Gobiosuchus_kielanae
132,120,bl,tl,0,Gobiosuchus_kielanae
133,150,br,br,1,Gobiosuchus_kielanae
134,180,tl,bl,0,Gobiosuchus_kielanae
135,180,br,br,1,Gobiosuchus_kielanae
136,0,bl,tr,0,Gobiosuchus_kielanae
137,180,bl,bl,1,Gobiosuchus_kielanae
138,0,tl,bl,0,Gobiosuchus_kielanae
139,0,br,br,1,Gobiosuchus_kielanae
140,30,br,br,1,Gobiosuchus_kielanae
141,120,bl,tl,0,Gobiosuchus_kielanae
142,90,bl,bl,1,Gobiosuchus_kielanae
143,30,bl,bl,1,Gobiosuchus_kielanae
144,180,bl,bl,1,Gobiosuchus_kielanae
145,120,br,br,1,Gobiosuchus_kielanae
146,90,br,bl,0,Gobiosuchus_kielanae
147,30,tl,tl,1,Gobiosuchus_kielanae
148,90,br,br,1,Gobiosuchus_kielanae
149,120,bl,br,0,Gobiosuchus_kielanae
150,180,br,bl,0,Gobiosuchus_kielanae
151,180,tr,tr,1,Gobiosuchus_kielanae
152,0,tl,bl,0,Gobiosuchus_kielanae
153,0,tr,tr,1,Gobiosuchus_kielanae
154,150,bl,br,0,Gobiosuchus_kielanae
155,90,bl,bl,1,Gobiosuchus_kielanae
156,30,br,br,1,Gobiosuchus_kielanae
157,120,tr,bl,0,Gobiosuchus_kielanae
158,30,tr,br,0,Gobiosuchus_kielanae
159,120,tr,tr,1,Gobiosuchus_kielanae
160,120,tl,bl,0,Gobiosuchus_kielanae
161,30,bl,br,0,Gobiosuchus_kielanae
162,60,br,bl,0,Gobiosuchus_kielanae
163,90,bl,br,0,Gobiosuchus_kielanae
164,60,bl,bl,1,Gobiosuchus_kielanae
165,90,tr,tr,1,Gobiosuchus_kielanae
166,90,tl,tl,1,Gobiosuchus_kielanae
167,90,tl,br,0,Gobiosuchus_kielanae
168,180,tr,bl,0,Gobiosuchus_kielanae
169,60,bl,bl,1,Gobiosuchus_kielanae
170,150,bl,br,0,Gobiosuchus_kielanae
171,90,bl,bl,1,Gobiosuchus_kielanae
172,90,br,bl,0,Gobiosuchus_kielanae
173,90,tr,bl,0,Gobiosuchus_kielanae
174,60,tl,bl,0,Gobiosuchus_kielanae
175,120,tl,br,0,Gobiosuchus_kielanae
176,90,tl,tl,1,Gobiosuchus_kielanae
177,90,tr,bl,0,Gobiosuchus_kielanae
178,120,br,br,1,Gobiosuchus_kielanae
179,60,bl,bl,1,Gobiosuchus_kielanae
180,30,tl,br,0,Gobiosuchus_kielanae
181,30,tr,bl,0,Gobiosuchus_kielanae
182,0,tr,tr,1,Gobiosuchus_kielanae
183,90,bl,bl,1,Gobiosuchus_kielanae
184,150,tl,tl,1,Gobiosuchus_kielanae
185,0,br,bl,0,Gobiosuchus_kielanae
186,0,bl,bl,1,Gobiosuchus_kielanae
187,150,br,br,1,Gobiosuchus_kielanae
188,0,tl,tl,1,Gobiosuchus_kielanae
189,0,bl,bl,1,Gobiosuchus_kielanae
190,0,br,br,1,Gobiosuchus_kielanae
191,60,br,br,1,Gobiosuchus_kielanae
192,60,tr,bl,0,Gobiosuchus_kielanae
193,90,tl,tl,1,Gobiosuchus_kielanae
194,30,br,bl,0,Gobiosuchus_kielanae
195,30,bl,bl,1,Gobiosuchus_kielanae
196,150,bl,tl,0,Gobiosuchus_kielanae
1,0,tl,br,0,Allognathosuchus_mlynarskii
2,60,br,bl,0,Allognathosuchus_mlynarskii
3,60,tr,bl,0,Allognathosuchus_mlynarskii
4,120,tr,bl,0,Allognathosuchus_mlynarskii
5,180,bl,br,0,Allognathosuchus_mlynarskii
6,150,tr,tr,1,Allognathosuchus_mlynarskii
7,30,tl,tr,0,Allognathosuchus_mlynarskii
8,180,tr,tl,0,Allognathosuchus_mlynarskii
9,30,bl,bl,1,Allognathosuchus_mlynarskii
10,60,bl,bl,1,Allognathosuchus_mlynarskii
11,150,br,tl,0,Allognathosuchus_mlynarskii
12,150,bl,br,0,Allognathosuchus_mlynarskii
13,0,bl,bl,1,Allognathosuchus_mlynarskii
14,60,br,br,1,Allognathosuchus_mlynarskii
15,30,br,bl,0,Allognathosuchus_mlynarskii
16,150,tl,tr,0,Allognathosuchus_mlynarskii
17,180,tl,bl,0,Allognathosuchus_mlynarskii
18,150,tr,br,0,Allognathosuchus_mlynarskii
19,180,tl,tl,1,Allognathosuchus_mlynarskii
20,180,tl,tr,0,Allognathosuchus_mlynarskii
21,120,br,tl,0,Allognathosuchus_mlynarskii
22,30,tr,bl,0,Allognathosuchus_mlynarskii
23,120,bl,tr,0,Allognathosuchus_mlynarskii
24,150,bl,bl,1,Allognathosuchus_mlynarskii
25,120,bl,tl,0,Allognathosuchus_mlynarskii
26,0,br,br,1,Allognathosuchus_mlynarskii
27,0,tl,tl,1,Allognathosuchus_mlynarskii
28,90,br,tr,0,Allognathosuchus_mlynarskii
29,90,bl,bl,1,Allognathosuchus_mlynarskii
30,180,bl,tl,0,Allognathosuchus_mlynarskii
31,150,bl,bl,1,Allognathosuchus_mlynarskii
32,120,tr,bl,0,Allognathosuchus_mlynarskii
33,150,tr,tl,0,Allognathosuchus_mlynarskii
34,120,tr,bl,0,Allognathosuchus_mlynarskii
35,30,br,tr,0,Allognathosuchus_mlynarskii
36,150,bl,br,0,Allognathosuchus_mlynarskii
37,30,br,tl,0,Allognathosuchus_mlynarskii
38,90,br,bl,0,Allognathosuchus_mlynarskii
39,150,br,tl,0,Allognathosuchus_mlynarskii
40,60,br,br,1,Allognathosuchus_mlynarskii
41,60,tl,tl,1,Allognathosuchus_mlynarskii
42,180,tr,tl,0,Allognathosuchus_mlynarskii
43,90,bl,bl,1,Allognathosuchus_mlynarskii
44,30,bl,tr,0,Allognathosuchus_mlynarskii
45,180,br,tl,0,Allognathosuchus_mlynarskii
46,120,bl,br,0,Allognathosuchus_mlynarskii
47,0,bl,tl,0,Allognathosuchus_mlynarskii
48,30,bl,bl,1,Allognathosuchus_mlynarskii
49,90,br,tl,0,Allognathosuchus_mlynarskii
50,120,tr,bl,0,Allognathosuchus_mlynarskii
51,60,tr,br,0,Allognathosuchus_mlynarskii
52,180,tr,tl,0,Allognathosuchus_mlynarskii
53,60,tr,br,0,Allognathosuchus_mlynarskii
54,180,tl,tr,0,Allognathosuchus_mlynarskii
55,30,tl,tl,1,Allognathosuchus_mlynarskii
56,150,tl,tl,1,Allognathosuchus_mlynarskii
57,120,tl,tl,1,Allognathosuchus_mlynarskii
58,30,tl,br,0,Allognathosuchus_mlynarskii
59,30,tr,tl,0,Allognathosuchus_mlynarskii
60,90,tl,bl,0,Allognathosuchus_mlynarskii
61,0,tr,tl,0,Allognathosuchus_mlynarskii
62,180,tl,br,0,Allognathosuchus_mlynarskii
63,120,tl,tr,0,Allognathosuchus_mlynarskii
64,30,tr,tl,0,Allognathosuchus_mlynarskii
65,150,bl,bl,1,Allognathosuchus_mlynarskii
66,90,tr,bl,0,Allognathosuchus_mlynarskii
67,0,tr,tl,0,Allognathosuchus_mlynarskii
68,30,tr,br,0,Allognathosuchus_mlynarskii
69,120,tl,tr,0,Allognathosuchus_mlynarskii
70,60,tl,tl,1,Allognathosuchus_mlynarskii
71,180,br,tl,0,Allognathosuchus_mlynarskii
72,30,tl,bl,0,Allognathosuchus_mlynarskii
73,90,br,tr,0,Allognathosuchus_mlynarskii
74,150,tl,tl,1,Allognathosuchus_mlynarskii
75,90,bl,bl,1,Allognathosuchus_mlynarskii
76,120,br,tl,0,Allognathosuchus_mlynarskii
77,180,tr,tl,0,Allognathosuchus_mlynarskii
78,0,tl,br,0,Allognathosuchus_mlynarskii
79,120,tr,tl,0,Allognathosuchus_mlynarskii
80,180,bl,bl,1,Allognathosuchus_mlynarskii
81,150,br,tl,0,Allognathosuchus_mlynarskii
82,180,tr,tl,0,Allognathosuchus_mlynarskii
83,180,br,tl,0,Allognathosuchus_mlynarskii
84,0,tl,bl,0,Allognathosuchus_mlynarskii
85,30,tr,br,0,Allognathosuchus_mlynarskii
86,0,bl,tl,0,Allognathosuchus_mlynarskii
87,150,br,tr,0,Allognathosuchus_mlynarskii
88,30,br,bl,0,Allognathosuchus_mlynarskii
89,120,br,tr,0,Allognathosuchus_mlynarskii
90,180,bl,tl,0,Allognathosuchus_mlynarskii
91,0,br,br,1,Allognathosuchus_mlynarskii
92,60,tl,tl,1,Allognathosuchus_mlynarskii
93,60,bl,bl,1,Allognathosuchus_mlynarskii
94,30,tr,tl,0,Allognathosuchus_mlynarskii
95,120,tl,tl,1,Allognathosuchus_mlynarskii
96,180,tl,tl,1,Allognathosuchus_mlynarskii
97,90,tl,bl,0,Allognathosuchus_mlynarskii
98,0,tr,tr,1,Allognathosuchus_mlynarskii
99,60,tr,tl,0,Allognathosuchus_mlynarskii
100,120,br,bl,0,Allognathosuchus_mlynarskii
101,150,tr,tl,0,Allognathosuchus_mlynarskii
102,90,tl,br,0,Allognathosuchus_mlynarskii
103,30,bl,bl,1,Allognathosuchus_mlynarskii
104,30,tr,bl,0,Allognathosuchus_mlynarskii
105,120,br,tr,0,Allognathosuchus_mlynarskii
106,90,tr,tl,0,Allognathosuchus_mlynarskii
107,30,tl,bl,0,Allognathosuchus_mlynarskii
108,0,bl,bl,1,Allognathosuchus_mlynarskii
109,180,tl,tl,1,Allognathosuchus_mlynarskii
110,90,bl,bl,1,Allognathosuchus_mlynarskii
111,0,bl,bl,1,Allognathosuchus_mlynarskii
112,60,bl,bl,1,Allognathosuchus_mlynarskii
113,150,tl,tr,0,Allognathosuchus_mlynarskii
114,120,bl,bl,1,Allognathosuchus_mlynarskii
115,90,tl,tl,1,Allognathosuchus_mlynarskii
116,90,tr,bl,0,Allognathosuchus_mlynarskii
117,180,bl,tl,0,Allognathosuchus_mlynarskii
118,180,bl,tr,0,Allognathosuchus_mlynarskii
119,60,bl,bl,1,Allognathosuchus_mlynarskii
120,60,br,tl,0,Allognathosuchus_mlynarskii
121,90,tr,br,0,Allognathosuchus_mlynarskii
122,150,tl,bl,0,Allognathosuchus_mlynarskii
123,30,bl,tl,0,Allognathosuchus_mlynarskii
124,0,tr,bl,0,Allognathosuchus_mlynarskii
125,180,br,bl,0,Allognathosuchus_mlynarskii
126,0,tr,tr,1,Allognathosuchus_mlynarskii
127,0,tl,bl,0,Allognathosuchus_mlynarskii
128,120,br,br,1,Allognathosuchus_mlynarskii
129,0,bl,bl,1,Allognathosuchus_mlynarskii
130,180,tr,tl,0,Allognathosuchus_mlynarskii
131,0,br,bl,0,Allognathosuchus_mlynarskii
132,90,bl,bl,1,Allognathosuchus_mlynarskii
133,120,bl,br,0,Allognathosuchus_mlynarskii
134,60,tl,tl,1,Allognathosuchus_mlynarskii
135,0,tr,br,0,Allognathosuchus_mlynarskii
136,30,bl,bl,1,Allognathosuchus_mlynarskii
137,180,br,bl,0,Allognathosuchus_mlynarskii
138,120,tl,tl,1,Allognathosuchus_mlynarskii
139,120,tr,bl,0,Allognathosuchus_mlynarskii
140,0,bl,tl,0,Allognathosuchus_mlynarskii
141,150,tl,tr,0,Allognathosuchus_mlynarskii
142,60,bl,br,0,Allognathosuchus_mlynarskii
143,30,bl,bl,1,Allognathosuchus_mlynarskii
144,150,tr,bl,0,Allognathosuchus_mlynarskii
145,60,tl,bl,0,Allognathosuchus_mlynarskii
146,60,bl,bl,1,Allognathosuchus_mlynarskii
147,150,tr,tl,0,Allognathosuchus_mlynarskii
148,150,tr,br,0,Allognathosuchus_mlynarskii
149,90,tl,tr,0,Allognathosuchus_mlynarskii
150,60,br,tl,0,Allognathosuchus_mlynarskii
151,90,bl,br,0,Allognathosuchus_mlynarskii
152,150,tl,tl,1,Allognathosuchus_mlynarskii
153,150,bl,bl,1,Allognathosuchus_mlynarskii
154,150,br,bl,0,Allognathosuchus_mlynarskii
155,180,bl,br,0,Allognathosuchus_mlynarskii
156,90,bl,bl,1,Allognathosuchus_mlynarskii
157,60,tl,bl,0,Allognathosuchus_mlynarskii
158,30,tl,tl,1,Allognathosuchus_mlynarskii
159,150,bl,bl,1,Allognathosuchus_mlynarskii
160,120,tl,tr,0,Allognathosuchus_mlynarskii
161,120,tl,bl,0,Allognathosuchus_mlynarskii
162,90,tl,br,0,Allognathosuchus_mlynarskii
163,120,bl,bl,1,Allognathosuchus_mlynarskii
164,90,tl,tl,1,Allognathosuchus_mlynarskii
165,0,tl,bl,0,Allognathosuchus_mlynarskii
166,180,br,br,1,Allognathosuchus_mlynarskii
167,0,br,br,1,Allognathosuchus_mlynarskii
168,0,br,br,1,Allognathosuchus_mlynarskii
169,0,br,br,1,Allognathosuchus_mlynarskii
170,60,tr,tr,1,Allognathosuchus_mlynarskii
171,60,tr,tr,1,Allognathosuchus_mlynarskii
172,30,br,bl,0,Allognathosuchus_mlynarskii
173,30,br,tr,0,Allognathosuchus_mlynarskii
174,120,bl,tr,0,Allognathosuchus_mlynarskii
175,60,br,br,1,Allognathosuchus_mlynarskii
176,90,br,tl,0,Allognathosuchus_mlynarskii
177,180,br,br,1,Allognathosuchus_mlynarskii
178,60,tl,bl,0,Allognathosuchus_mlynarskii
179,30,tl,tl,1,Allognathosuchus_mlynarskii
180,90,br,tr,0,Allognathosuchus_mlynarskii
181,90,tr,bl,0,Allognathosuchus_mlynarskii
182,120,br,tl,0,Allognathosuchus_mlynarskii
183,180,tr,bl,0,Allognathosuchus_mlynarskii
184,60,bl,bl,1,Allognathosuchus_mlynarskii
185,150,br,tl,0,Allognathosuchus_mlynarskii
186,0,br,bl,0,Allognathosuchus_mlynarskii
187,90,tr,bl,0,Allognathosuchus_mlynarskii
188,30,br,br,1,Allognathosuchus_mlynarskii
